Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;01 Andalucía;04 Almería;Cabo Verde;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;01 Andalucía;04 Almería;Camerún;Todas las edades;Total;1 de enero de 2019;65
Total Nacional;01 Andalucía;04 Almería;Congo;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;01 Andalucía;04 Almería;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;181
Total Nacional;01 Andalucía;04 Almería;Egipto;Todas las edades;Total;1 de enero de 2019;32
Total Nacional;01 Andalucía;04 Almería;Etiopía;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;01 Andalucía;04 Almería;Gambia;Todas las edades;Total;1 de enero de 2019;856
Total Nacional;01 Andalucía;04 Almería;Ghana;Todas las edades;Total;1 de enero de 2019;1.313
Total Nacional;01 Andalucía;04 Almería;Guinea;Todas las edades;Total;1 de enero de 2019;396
Total Nacional;01 Andalucía;04 Almería;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2019;219
Total Nacional;01 Andalucía;04 Almería;Guinea-Bissau;Todas las edades;Total;1 de enero de 2019;1.516
Total Nacional;01 Andalucía;04 Almería;Kenia;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;04 Almería;Liberia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;04 Almería;Mali;Todas las edades;Total;1 de enero de 2019;2.992
Total Nacional;01 Andalucía;04 Almería;Marruecos;Todas las edades;Total;1 de enero de 2019;57.725
Total Nacional;01 Andalucía;04 Almería;Mauritania;Todas las edades;Total;1 de enero de 2019;653
Total Nacional;01 Andalucía;04 Almería;Nigeria;Todas las edades;Total;1 de enero de 2019;708
Total Nacional;01 Andalucía;04 Almería;República Democrática del Congo;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;04 Almería;Senegal;Todas las edades;Total;1 de enero de 2019;5.298
Total Nacional;01 Andalucía;04 Almería;Sierra Leona;Todas las edades;Total;1 de enero de 2019;16
Total Nacional;01 Andalucía;04 Almería;Sudáfrica;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;01 Andalucía;04 Almería;Togo;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;01 Andalucía;04 Almería;Túnez;Todas las edades;Total;1 de enero de 2019;49
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2019;37
Total Nacional;01 Andalucía;04 Almería;De América;Todas las edades;Total;1 de enero de 2019;12.372
Total Nacional;01 Andalucía;04 Almería;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2019;1.203
Total Nacional;01 Andalucía;04 Almería;Costa Rica;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;01 Andalucía;04 Almería;Cuba;Todas las edades;Total;1 de enero de 2019;295
Total Nacional;01 Andalucía;04 Almería;Dominica;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;01 Andalucía;04 Almería;El Salvador;Todas las edades;Total;1 de enero de 2019;44
Total Nacional;01 Andalucía;04 Almería;Guatemala;Todas las edades;Total;1 de enero de 2019;30
Total Nacional;01 Andalucía;04 Almería;Honduras;Todas las edades;Total;1 de enero de 2019;224
Total Nacional;01 Andalucía;04 Almería;Nicaragua;Todas las edades;Total;1 de enero de 2019;162
Total Nacional;01 Andalucía;04 Almería;Panamá;Todas las edades;Total;1 de enero de 2019;16
Total Nacional;01 Andalucía;04 Almería;República Dominicana;Todas las edades;Total;1 de enero de 2019;404
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;01 Andalucía;04 Almería;De América del Norte;Todas las edades;Total;1 de enero de 2019;484
Total Nacional;01 Andalucía;04 Almería;Canadá;Todas las edades;Total;1 de enero de 2019;31
Total Nacional;01 Andalucía;04 Almería;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;278
Total Nacional;01 Andalucía;04 Almería;México;Todas las edades;Total;1 de enero de 2019;175
Total Nacional;01 Andalucía;04 Almería;De Sudamérica;Todas las edades;Total;1 de enero de 2019;10.685
Total Nacional;01 Andalucía;04 Almería;Argentina;Todas las edades;Total;1 de enero de 2019;1.623
Total Nacional;01 Andalucía;04 Almería;Bolivia;Todas las edades;Total;1 de enero de 2019;702
Total Nacional;01 Andalucía;04 Almería;Brasil;Todas las edades;Total;1 de enero de 2019;720
Total Nacional;01 Andalucía;04 Almería;Chile;Todas las edades;Total;1 de enero de 2019;208
Total Nacional;01 Andalucía;04 Almería;Colombia;Todas las edades;Total;1 de enero de 2019;2.137
Total Nacional;01 Andalucía;04 Almería;Ecuador;Todas las edades;Total;1 de enero de 2019;3.091
Total Nacional;01 Andalucía;04 Almería;Paraguay;Todas las edades;Total;1 de enero de 2019;220
Total Nacional;01 Andalucía;04 Almería;Perú;Todas las edades;Total;1 de enero de 2019;1.099
Total Nacional;01 Andalucía;04 Almería;Uruguay;Todas las edades;Total;1 de enero de 2019;122
Total Nacional;01 Andalucía;04 Almería;Venezuela;Todas las edades;Total;1 de enero de 2019;763
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;04 Almería;De Asia;Todas las edades;Total;1 de enero de 2019;3.196
Total Nacional;01 Andalucía;04 Almería;Arabia Saudí;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;04 Almería;Bangladesh;Todas las edades;Total;1 de enero de 2019;55
Total Nacional;01 Andalucía;04 Almería;China;Todas las edades;Total;1 de enero de 2019;1.388
Total Nacional;01 Andalucía;04 Almería;Corea;Todas las edades;Total;1 de enero de 2019;16
Total Nacional;01 Andalucía;04 Almería;Filipinas;Todas las edades;Total;1 de enero de 2019;27
Total Nacional;01 Andalucía;04 Almería;India;Todas las edades;Total;1 de enero de 2019;121
Total Nacional;01 Andalucía;04 Almería;Indonesia;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;01 Andalucía;04 Almería;Irán;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;01 Andalucía;04 Almería;Iraq;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;01 Andalucía;04 Almería;Israel;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;01 Andalucía;04 Almería;Japón;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;01 Andalucía;04 Almería;Jordania;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;04 Almería;Kazajstán;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;01 Andalucía;04 Almería;Líbano;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;04 Almería;Nepal;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;04 Almería;Pakistán;Todas las edades;Total;1 de enero de 2019;1.288
Total Nacional;01 Andalucía;04 Almería;Siria;Todas las edades;Total;1 de enero de 2019;117
Total Nacional;01 Andalucía;04 Almería;Tailandia;Todas las edades;Total;1 de enero de 2019;26
Total Nacional;01 Andalucía;04 Almería;Vietnam;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2019;67
Total Nacional;01 Andalucía;04 Almería;De Oceanía;Todas las edades;Total;1 de enero de 2019;37
Total Nacional;01 Andalucía;04 Almería;Australia;Todas las edades;Total;1 de enero de 2019;26
Total Nacional;01 Andalucía;04 Almería;Nueva Zelanda;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;04 Almería;Apátridas;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;01 Andalucía;11 Cádiz;Extranjera;Todas las edades;Total;1 de enero de 2019;45.325
Total Nacional;01 Andalucía;11 Cádiz;Europa (sin España);Todas las edades;Total;1 de enero de 2019;18.377
Total Nacional;01 Andalucía;11 Cádiz;Alemania;Todas las edades;Total;1 de enero de 2019;1.796
Total Nacional;01 Andalucía;11 Cádiz;Austria;Todas las edades;Total;1 de enero de 2019;105
Total Nacional;01 Andalucía;11 Cádiz;Bélgica;Todas las edades;Total;1 de enero de 2019;402
Total Nacional;01 Andalucía;11 Cádiz;Bulgaria;Todas las edades;Total;1 de enero de 2019;263
Total Nacional;01 Andalucía;11 Cádiz;Chipre;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;01 Andalucía;11 Cádiz;Croacia;Todas las edades;Total;1 de enero de 2019;34
Total Nacional;01 Andalucía;11 Cádiz;Dinamarca;Todas las edades;Total;1 de enero de 2019;144
Total Nacional;01 Andalucía;11 Cádiz;Eslovenia;Todas las edades;Total;1 de enero de 2019;17
Total Nacional;01 Andalucía;11 Cádiz;Estonia;Todas las edades;Total;1 de enero de 2019;44
Total Nacional;01 Andalucía;11 Cádiz;Finlandia;Todas las edades;Total;1 de enero de 2019;39
Total Nacional;01 Andalucía;11 Cádiz;Francia;Todas las edades;Total;1 de enero de 2019;1.109
Total Nacional;01 Andalucía;11 Cádiz;Grecia;Todas las edades;Total;1 de enero de 2019;73
Total Nacional;01 Andalucía;11 Cádiz;Hungría;Todas las edades;Total;1 de enero de 2019;179
Total Nacional;01 Andalucía;11 Cádiz;Irlanda;Todas las edades;Total;1 de enero de 2019;269
Total Nacional;01 Andalucía;11 Cádiz;Italia;Todas las edades;Total;1 de enero de 2019;2.073
Total Nacional;01 Andalucía;11 Cádiz;Letonia;Todas las edades;Total;1 de enero de 2019;65
Total Nacional;01 Andalucía;11 Cádiz;Lituania;Todas las edades;Total;1 de enero de 2019;159
Total Nacional;01 Andalucía;11 Cádiz;Luxemburgo;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;11 Cádiz;Malta;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;01 Andalucía;11 Cádiz;Países Bajos;Todas las edades;Total;1 de enero de 2019;578
Total Nacional;01 Andalucía;11 Cádiz;Polonia;Todas las edades;Total;1 de enero de 2019;471
Total Nacional;01 Andalucía;11 Cádiz;Portugal;Todas las edades;Total;1 de enero de 2019;818
Total Nacional;01 Andalucía;11 Cádiz;República Checa;Todas las edades;Total;1 de enero de 2019;95
Total Nacional;01 Andalucía;11 Cádiz;República Eslovaca;Todas las edades;Total;1 de enero de 2019;64
Total Nacional;01 Andalucía;11 Cádiz;Rumanía;Todas las edades;Total;1 de enero de 2019;2.850
Total Nacional;01 Andalucía;11 Cádiz;Suecia;Todas las edades;Total;1 de enero de 2019;139
Total Nacional;01 Andalucía;11 Cádiz;Albania;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;01 Andalucía;11 Cádiz;Andorra;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;11 Cádiz;Armenia;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;01 Andalucía;11 Cádiz;Belarús;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;01 Andalucía;11 Cádiz;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;01 Andalucía;11 Cádiz;Georgia;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;01 Andalucía;11 Cádiz;Islandia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;01 Andalucía;11 Cádiz;Liechtenstein;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;11 Cádiz;Macedonia del Norte;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;11 Cádiz;Moldavia;Todas las edades;Total;1 de enero de 2019;36
Total Nacional;01 Andalucía;11 Cádiz;Noruega;Todas las edades;Total;1 de enero de 2019;97
Total Nacional;01 Andalucía;11 Cádiz;Reino Unido;Todas las edades;Total;1 de enero de 2019;5.022
Total Nacional;01 Andalucía;11 Cádiz;Rusia;Todas las edades;Total;1 de enero de 2019;479
Total Nacional;01 Andalucía;11 Cádiz;Serbia;Todas las edades;Total;1 de enero de 2019;30
Total Nacional;01 Andalucía;11 Cádiz;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
Total Nacional;01 Andalucía;11 Cádiz;Suiza;Todas las edades;Total;1 de enero de 2019;161
Total Nacional;01 Andalucía;11 Cádiz;Turquía;Todas las edades;Total;1 de enero de 2019;28
Total Nacional;01 Andalucía;11 Cádiz;Ucrania;Todas las edades;Total;1 de enero de 2019;620
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;11 Cádiz;De Africa;Todas las edades;Total;1 de enero de 2019;12.831
Total Nacional;01 Andalucía;11 Cádiz;Angola;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;01 Andalucía;11 Cádiz;Argelia;Todas las edades;Total;1 de enero de 2019;378
Total Nacional;01 Andalucía;11 Cádiz;Benin;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;01 Andalucía;11 Cádiz;Burkina Faso;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;01 Andalucía;11 Cádiz;Cabo Verde;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;11 Cádiz;Camerún;Todas las edades;Total;1 de enero de 2019;49
Total Nacional;01 Andalucía;11 Cádiz;Congo;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;01 Andalucía;11 Cádiz;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;44
Total Nacional;01 Andalucía;11 Cádiz;Egipto;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;01 Andalucía;11 Cádiz;Etiopía;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;01 Andalucía;11 Cádiz;Gambia;Todas las edades;Total;1 de enero de 2019;26
Total Nacional;01 Andalucía;11 Cádiz;Ghana;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;01 Andalucía;11 Cádiz;Guinea;Todas las edades;Total;1 de enero de 2019;43
Total Nacional;01 Andalucía;11 Cádiz;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;01 Andalucía;11 Cádiz;Guinea-Bissau;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;11 Cádiz;Kenia;Todas las edades;Total;1 de enero de 2019;44
Total Nacional;01 Andalucía;11 Cádiz;Liberia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;11 Cádiz;Mali;Todas las edades;Total;1 de enero de 2019;25
Total Nacional;01 Andalucía;11 Cádiz;Marruecos;Todas las edades;Total;1 de enero de 2019;10.938
Total Nacional;01 Andalucía;11 Cádiz;Mauritania;Todas las edades;Total;1 de enero de 2019;208
Total Nacional;01 Andalucía;11 Cádiz;Nigeria;Todas las edades;Total;1 de enero de 2019;197
Total Nacional;01 Andalucía;11 Cádiz;República Democrática del Congo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;11 Cádiz;Senegal;Todas las edades;Total;1 de enero de 2019;675
Total Nacional;01 Andalucía;11 Cádiz;Sierra Leona;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;11 Cádiz;Sudáfrica;Todas las edades;Total;1 de enero de 2019;27
Total Nacional;01 Andalucía;11 Cádiz;Togo;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;01 Andalucía;11 Cádiz;Túnez;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2019;41
Total Nacional;01 Andalucía;11 Cádiz;De América;Todas las edades;Total;1 de enero de 2019;10.643
Total Nacional;01 Andalucía;11 Cádiz;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2019;2.100
Total Nacional;01 Andalucía;11 Cádiz;Costa Rica;Todas las edades;Total;1 de enero de 2019;36
Total Nacional;01 Andalucía;11 Cádiz;Cuba;Todas las edades;Total;1 de enero de 2019;497
Total Nacional;01 Andalucía;11 Cádiz;Dominica;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;01 Andalucía;11 Cádiz;El Salvador;Todas las edades;Total;1 de enero de 2019;149
Total Nacional;01 Andalucía;11 Cádiz;Guatemala;Todas las edades;Total;1 de enero de 2019;48
Total Nacional;01 Andalucía;11 Cádiz;Honduras;Todas las edades;Total;1 de enero de 2019;597
Total Nacional;01 Andalucía;11 Cádiz;Nicaragua;Todas las edades;Total;1 de enero de 2019;183
Total Nacional;01 Andalucía;11 Cádiz;Panamá;Todas las edades;Total;1 de enero de 2019;32
Total Nacional;01 Andalucía;11 Cádiz;República Dominicana;Todas las edades;Total;1 de enero de 2019;539
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;01 Andalucía;11 Cádiz;De América del Norte;Todas las edades;Total;1 de enero de 2019;1.999
Total Nacional;01 Andalucía;11 Cádiz;Canadá;Todas las edades;Total;1 de enero de 2019;65
Total Nacional;01 Andalucía;11 Cádiz;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;1.620
Total Nacional;01 Andalucía;11 Cádiz;México;Todas las edades;Total;1 de enero de 2019;314
Total Nacional;01 Andalucía;11 Cádiz;De Sudamérica;Todas las edades;Total;1 de enero de 2019;6.544
Total Nacional;01 Andalucía;11 Cádiz;Argentina;Todas las edades;Total;1 de enero de 2019;886
Total Nacional;01 Andalucía;11 Cádiz;Bolivia;Todas las edades;Total;1 de enero de 2019;1.191
Total Nacional;01 Andalucía;11 Cádiz;Brasil;Todas las edades;Total;1 de enero de 2019;956
Total Nacional;01 Andalucía;11 Cádiz;Chile;Todas las edades;Total;1 de enero de 2019;177
Total Nacional;01 Andalucía;11 Cádiz;Colombia;Todas las edades;Total;1 de enero de 2019;1.270
Total Nacional;01 Andalucía;11 Cádiz;Ecuador;Todas las edades;Total;1 de enero de 2019;246
Total Nacional;01 Andalucía;11 Cádiz;Paraguay;Todas las edades;Total;1 de enero de 2019;469
Total Nacional;01 Andalucía;11 Cádiz;Perú;Todas las edades;Total;1 de enero de 2019;391
Total Nacional;01 Andalucía;11 Cádiz;Uruguay;Todas las edades;Total;1 de enero de 2019;153
Total Nacional;01 Andalucía;11 Cádiz;Venezuela;Todas las edades;Total;1 de enero de 2019;805
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;11 Cádiz;De Asia;Todas las edades;Total;1 de enero de 2019;3.387
Total Nacional;01 Andalucía;11 Cádiz;Arabia Saudí;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;11 Cádiz;Bangladesh;Todas las edades;Total;1 de enero de 2019;47
Total Nacional;01 Andalucía;11 Cádiz;China;Todas las edades;Total;1 de enero de 2019;2.224
Total Nacional;01 Andalucía;11 Cádiz;Corea;Todas las edades;Total;1 de enero de 2019;10
Total Nacional;01 Andalucía;11 Cádiz;Filipinas;Todas las edades;Total;1 de enero de 2019;230
Total Nacional;01 Andalucía;11 Cádiz;India;Todas las edades;Total;1 de enero de 2019;233
