Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;07 Castilla y León;49 Zamora;Siria;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;07 Castilla y León;49 Zamora;Tailandia;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;07 Castilla y León;49 Zamora;Vietnam;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;07 Castilla y León;49 Zamora;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;07 Castilla y León;49 Zamora;De Oceanía;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;07 Castilla y León;49 Zamora;Australia;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;07 Castilla y León;49 Zamora;Nueva Zelanda;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;07 Castilla y León;49 Zamora;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;07 Castilla y León;49 Zamora;Apátridas;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;08 Castilla - La Mancha;;Extranjera;Todas las edades;Total;1 de enero de 2014;196.033
Total Nacional;08 Castilla - La Mancha;;Europa (sin España);Todas las edades;Total;1 de enero de 2014;108.082
Total Nacional;08 Castilla - La Mancha;;Alemania;Todas las edades;Total;1 de enero de 2014;554
Total Nacional;08 Castilla - La Mancha;;Austria;Todas las edades;Total;1 de enero de 2014;53
Total Nacional;08 Castilla - La Mancha;;Bélgica;Todas las edades;Total;1 de enero de 2014;158
Total Nacional;08 Castilla - La Mancha;;Bulgaria;Todas las edades;Total;1 de enero de 2014;6.866
Total Nacional;08 Castilla - La Mancha;;Chipre;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;08 Castilla - La Mancha;;Croacia;Todas las edades;Total;1 de enero de 2014;29
Total Nacional;08 Castilla - La Mancha;;Dinamarca;Todas las edades;Total;1 de enero de 2014;44
Total Nacional;08 Castilla - La Mancha;;Eslovenia;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;08 Castilla - La Mancha;;Estonia;Todas las edades;Total;1 de enero de 2014;28
Total Nacional;08 Castilla - La Mancha;;Finlandia;Todas las edades;Total;1 de enero de 2014;23
Total Nacional;08 Castilla - La Mancha;;Francia;Todas las edades;Total;1 de enero de 2014;1.070
Total Nacional;08 Castilla - La Mancha;;Grecia;Todas las edades;Total;1 de enero de 2014;39
Total Nacional;08 Castilla - La Mancha;;Hungría;Todas las edades;Total;1 de enero de 2014;103
Total Nacional;08 Castilla - La Mancha;;Irlanda;Todas las edades;Total;1 de enero de 2014;90
Total Nacional;08 Castilla - La Mancha;;Italia;Todas las edades;Total;1 de enero de 2014;1.991
Total Nacional;08 Castilla - La Mancha;;Letonia;Todas las edades;Total;1 de enero de 2014;99
Total Nacional;08 Castilla - La Mancha;;Lituania;Todas las edades;Total;1 de enero de 2014;362
Total Nacional;08 Castilla - La Mancha;;Luxemburgo;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;08 Castilla - La Mancha;;Malta;Todas las edades;Total;1 de enero de 2014;14
Total Nacional;08 Castilla - La Mancha;;Países Bajos;Todas las edades;Total;1 de enero de 2014;328
Total Nacional;08 Castilla - La Mancha;;Polonia;Todas las edades;Total;1 de enero de 2014;2.218
Total Nacional;08 Castilla - La Mancha;;Portugal;Todas las edades;Total;1 de enero de 2014;2.277
Total Nacional;08 Castilla - La Mancha;;República Checa;Todas las edades;Total;1 de enero de 2014;94
Total Nacional;08 Castilla - La Mancha;;República Eslovaca;Todas las edades;Total;1 de enero de 2014;87
Total Nacional;08 Castilla - La Mancha;;Rumanía;Todas las edades;Total;1 de enero de 2014;84.617
Total Nacional;08 Castilla - La Mancha;;Suecia;Todas las edades;Total;1 de enero de 2014;66
Total Nacional;08 Castilla - La Mancha;;Albania;Todas las edades;Total;1 de enero de 2014;30
Total Nacional;08 Castilla - La Mancha;;Andorra;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;08 Castilla - La Mancha;;Armenia;Todas las edades;Total;1 de enero de 2014;309
Total Nacional;08 Castilla - La Mancha;;Belarús;Todas las edades;Total;1 de enero de 2014;51
Total Nacional;08 Castilla - La Mancha;;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2014;18
Total Nacional;08 Castilla - La Mancha;;Georgia;Todas las edades;Total;1 de enero de 2014;288
Total Nacional;08 Castilla - La Mancha;;Islandia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;08 Castilla - La Mancha;;Liechtenstein;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;08 Castilla - La Mancha;;Macedonia del Norte;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;08 Castilla - La Mancha;;Moldavia;Todas las edades;Total;1 de enero de 2014;718
Total Nacional;08 Castilla - La Mancha;;Noruega;Todas las edades;Total;1 de enero de 2014;28
Total Nacional;08 Castilla - La Mancha;;Reino Unido;Todas las edades;Total;1 de enero de 2014;952
Total Nacional;08 Castilla - La Mancha;;Rusia;Todas las edades;Total;1 de enero de 2014;541
Total Nacional;08 Castilla - La Mancha;;Serbia;Todas las edades;Total;1 de enero de 2014;31
Total Nacional;08 Castilla - La Mancha;;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2014;""
Total Nacional;08 Castilla - La Mancha;;Suiza;Todas las edades;Total;1 de enero de 2014;67
Total Nacional;08 Castilla - La Mancha;;Turquía;Todas las edades;Total;1 de enero de 2014;46
Total Nacional;08 Castilla - La Mancha;;Ucrania;Todas las edades;Total;1 de enero de 2014;3.761
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;08 Castilla - La Mancha;;De Africa;Todas las edades;Total;1 de enero de 2014;42.153
Total Nacional;08 Castilla - La Mancha;;Angola;Todas las edades;Total;1 de enero de 2014;64
Total Nacional;08 Castilla - La Mancha;;Argelia;Todas las edades;Total;1 de enero de 2014;1.723
Total Nacional;08 Castilla - La Mancha;;Benin;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;08 Castilla - La Mancha;;Burkina Faso;Todas las edades;Total;1 de enero de 2014;64
Total Nacional;08 Castilla - La Mancha;;Cabo Verde;Todas las edades;Total;1 de enero de 2014;25
Total Nacional;08 Castilla - La Mancha;;Camerún;Todas las edades;Total;1 de enero de 2014;155
Total Nacional;08 Castilla - La Mancha;;Congo;Todas las edades;Total;1 de enero de 2014;33
Total Nacional;08 Castilla - La Mancha;;Costa de Marfil;Todas las edades;Total;1 de enero de 2014;108
Total Nacional;08 Castilla - La Mancha;;Egipto;Todas las edades;Total;1 de enero de 2014;126
Total Nacional;08 Castilla - La Mancha;;Etiopía;Todas las edades;Total;1 de enero de 2014;40
Total Nacional;08 Castilla - La Mancha;;Gambia;Todas las edades;Total;1 de enero de 2014;87
Total Nacional;08 Castilla - La Mancha;;Ghana;Todas las edades;Total;1 de enero de 2014;165
Total Nacional;08 Castilla - La Mancha;;Guinea;Todas las edades;Total;1 de enero de 2014;174
Total Nacional;08 Castilla - La Mancha;;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2014;396
Total Nacional;08 Castilla - La Mancha;;Guinea-Bissau;Todas las edades;Total;1 de enero de 2014;47
Total Nacional;08 Castilla - La Mancha;;Kenia;Todas las edades;Total;1 de enero de 2014;27
Total Nacional;08 Castilla - La Mancha;;Liberia;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;08 Castilla - La Mancha;;Mali;Todas las edades;Total;1 de enero de 2014;1.335
Total Nacional;08 Castilla - La Mancha;;Marruecos;Todas las edades;Total;1 de enero de 2014;34.111
Total Nacional;08 Castilla - La Mancha;;Mauritania;Todas las edades;Total;1 de enero de 2014;224
Total Nacional;08 Castilla - La Mancha;;Nigeria;Todas las edades;Total;1 de enero de 2014;2.075
Total Nacional;08 Castilla - La Mancha;;República Democrática del Congo;Todas las edades;Total;1 de enero de 2014;45
Total Nacional;08 Castilla - La Mancha;;Senegal;Todas las edades;Total;1 de enero de 2014;910
Total Nacional;08 Castilla - La Mancha;;Sierra Leona;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;08 Castilla - La Mancha;;Sudáfrica;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;08 Castilla - La Mancha;;Togo;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;08 Castilla - La Mancha;;Túnez;Todas las edades;Total;1 de enero de 2014;38
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2014;141
Total Nacional;08 Castilla - La Mancha;;De América;Todas las edades;Total;1 de enero de 2014;38.319
Total Nacional;08 Castilla - La Mancha;;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2014;5.771
Total Nacional;08 Castilla - La Mancha;;Costa Rica;Todas las edades;Total;1 de enero de 2014;18
Total Nacional;08 Castilla - La Mancha;;Cuba;Todas las edades;Total;1 de enero de 2014;1.175
Total Nacional;08 Castilla - La Mancha;;Dominica;Todas las edades;Total;1 de enero de 2014;52
Total Nacional;08 Castilla - La Mancha;;El Salvador;Todas las edades;Total;1 de enero de 2014;128
Total Nacional;08 Castilla - La Mancha;;Guatemala;Todas las edades;Total;1 de enero de 2014;81
Total Nacional;08 Castilla - La Mancha;;Honduras;Todas las edades;Total;1 de enero de 2014;597
Total Nacional;08 Castilla - La Mancha;;Nicaragua;Todas las edades;Total;1 de enero de 2014;765
Total Nacional;08 Castilla - La Mancha;;Panamá;Todas las edades;Total;1 de enero de 2014;58
Total Nacional;08 Castilla - La Mancha;;República Dominicana;Todas las edades;Total;1 de enero de 2014;2.860
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2014;37
Total Nacional;08 Castilla - La Mancha;;De América del Norte;Todas las edades;Total;1 de enero de 2014;1.008
Total Nacional;08 Castilla - La Mancha;;Canadá;Todas las edades;Total;1 de enero de 2014;38
Total Nacional;08 Castilla - La Mancha;;Estados Unidos de América;Todas las edades;Total;1 de enero de 2014;484
Total Nacional;08 Castilla - La Mancha;;México;Todas las edades;Total;1 de enero de 2014;486
Total Nacional;08 Castilla - La Mancha;;De Sudamérica;Todas las edades;Total;1 de enero de 2014;31.540
Total Nacional;08 Castilla - La Mancha;;Argentina;Todas las edades;Total;1 de enero de 2014;1.775
Total Nacional;08 Castilla - La Mancha;;Bolivia;Todas las edades;Total;1 de enero de 2014;5.101
Total Nacional;08 Castilla - La Mancha;;Brasil;Todas las edades;Total;1 de enero de 2014;1.416
Total Nacional;08 Castilla - La Mancha;;Chile;Todas las edades;Total;1 de enero de 2014;633
Total Nacional;08 Castilla - La Mancha;;Colombia;Todas las edades;Total;1 de enero de 2014;7.307
Total Nacional;08 Castilla - La Mancha;;Ecuador;Todas las edades;Total;1 de enero de 2014;7.345
Total Nacional;08 Castilla - La Mancha;;Paraguay;Todas las edades;Total;1 de enero de 2014;3.224
Total Nacional;08 Castilla - La Mancha;;Perú;Todas las edades;Total;1 de enero de 2014;3.207
Total Nacional;08 Castilla - La Mancha;;Uruguay;Todas las edades;Total;1 de enero de 2014;536
Total Nacional;08 Castilla - La Mancha;;Venezuela;Todas las edades;Total;1 de enero de 2014;996
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;08 Castilla - La Mancha;;De Asia;Todas las edades;Total;1 de enero de 2014;7.428
Total Nacional;08 Castilla - La Mancha;;Arabia Saudí;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;08 Castilla - La Mancha;;Bangladesh;Todas las edades;Total;1 de enero de 2014;208
Total Nacional;08 Castilla - La Mancha;;China;Todas las edades;Total;1 de enero de 2014;5.180
Total Nacional;08 Castilla - La Mancha;;Corea;Todas las edades;Total;1 de enero de 2014;49
Total Nacional;08 Castilla - La Mancha;;Filipinas;Todas las edades;Total;1 de enero de 2014;97
Total Nacional;08 Castilla - La Mancha;;India;Todas las edades;Total;1 de enero de 2014;316
Total Nacional;08 Castilla - La Mancha;;Indonesia;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;08 Castilla - La Mancha;;Irán;Todas las edades;Total;1 de enero de 2014;82
Total Nacional;08 Castilla - La Mancha;;Iraq;Todas las edades;Total;1 de enero de 2014;29
Total Nacional;08 Castilla - La Mancha;;Israel;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;08 Castilla - La Mancha;;Japón;Todas las edades;Total;1 de enero de 2014;88
Total Nacional;08 Castilla - La Mancha;;Jordania;Todas las edades;Total;1 de enero de 2014;33
Total Nacional;08 Castilla - La Mancha;;Kazajstán;Todas las edades;Total;1 de enero de 2014;25
Total Nacional;08 Castilla - La Mancha;;Líbano;Todas las edades;Total;1 de enero de 2014;24
Total Nacional;08 Castilla - La Mancha;;Nepal;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;08 Castilla - La Mancha;;Pakistán;Todas las edades;Total;1 de enero de 2014;1.072
Total Nacional;08 Castilla - La Mancha;;Siria;Todas las edades;Total;1 de enero de 2014;94
Total Nacional;08 Castilla - La Mancha;;Tailandia;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;08 Castilla - La Mancha;;Vietnam;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2014;72
Total Nacional;08 Castilla - La Mancha;;De Oceanía;Todas las edades;Total;1 de enero de 2014;36
Total Nacional;08 Castilla - La Mancha;;Australia;Todas las edades;Total;1 de enero de 2014;17
Total Nacional;08 Castilla - La Mancha;;Nueva Zelanda;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2014;14
Total Nacional;08 Castilla - La Mancha;;Apátridas;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;08 Castilla - La Mancha;02 Albacete;Extranjera;Todas las edades;Total;1 de enero de 2014;27.052
Total Nacional;08 Castilla - La Mancha;02 Albacete;Europa (sin España);Todas las edades;Total;1 de enero de 2014;12.492
Total Nacional;08 Castilla - La Mancha;02 Albacete;Alemania;Todas las edades;Total;1 de enero de 2014;77
Total Nacional;08 Castilla - La Mancha;02 Albacete;Austria;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;08 Castilla - La Mancha;02 Albacete;Bélgica;Todas las edades;Total;1 de enero de 2014;27
Total Nacional;08 Castilla - La Mancha;02 Albacete;Bulgaria;Todas las edades;Total;1 de enero de 2014;1.216
Total Nacional;08 Castilla - La Mancha;02 Albacete;Chipre;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Croacia;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;08 Castilla - La Mancha;02 Albacete;Dinamarca;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;08 Castilla - La Mancha;02 Albacete;Eslovenia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;08 Castilla - La Mancha;02 Albacete;Estonia;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;08 Castilla - La Mancha;02 Albacete;Finlandia;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;08 Castilla - La Mancha;02 Albacete;Francia;Todas las edades;Total;1 de enero de 2014;246
Total Nacional;08 Castilla - La Mancha;02 Albacete;Grecia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;08 Castilla - La Mancha;02 Albacete;Hungría;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;08 Castilla - La Mancha;02 Albacete;Irlanda;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;08 Castilla - La Mancha;02 Albacete;Italia;Todas las edades;Total;1 de enero de 2014;312
Total Nacional;08 Castilla - La Mancha;02 Albacete;Letonia;Todas las edades;Total;1 de enero de 2014;24
Total Nacional;08 Castilla - La Mancha;02 Albacete;Lituania;Todas las edades;Total;1 de enero de 2014;56
Total Nacional;08 Castilla - La Mancha;02 Albacete;Luxemburgo;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Malta;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;08 Castilla - La Mancha;02 Albacete;Países Bajos;Todas las edades;Total;1 de enero de 2014;74
Total Nacional;08 Castilla - La Mancha;02 Albacete;Polonia;Todas las edades;Total;1 de enero de 2014;114
Total Nacional;08 Castilla - La Mancha;02 Albacete;Portugal;Todas las edades;Total;1 de enero de 2014;168
Total Nacional;08 Castilla - La Mancha;02 Albacete;República Checa;Todas las edades;Total;1 de enero de 2014;14
Total Nacional;08 Castilla - La Mancha;02 Albacete;República Eslovaca;Todas las edades;Total;1 de enero de 2014;21
Total Nacional;08 Castilla - La Mancha;02 Albacete;Rumanía;Todas las edades;Total;1 de enero de 2014;8.161
Total Nacional;08 Castilla - La Mancha;02 Albacete;Suecia;Todas las edades;Total;1 de enero de 2014;12
Total Nacional;08 Castilla - La Mancha;02 Albacete;Albania;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;08 Castilla - La Mancha;02 Albacete;Andorra;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;08 Castilla - La Mancha;02 Albacete;Armenia;Todas las edades;Total;1 de enero de 2014;36
Total Nacional;08 Castilla - La Mancha;02 Albacete;Belarús;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;08 Castilla - La Mancha;02 Albacete;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;08 Castilla - La Mancha;02 Albacete;Georgia;Todas las edades;Total;1 de enero de 2014;89
Total Nacional;08 Castilla - La Mancha;02 Albacete;Islandia;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;08 Castilla - La Mancha;02 Albacete;Liechtenstein;Todas las edades;Total;1 de enero de 2014;0
