Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;16 País Vasco;;Nepal;Todas las edades;Total;1 de enero de 2022;615
Total Nacional;16 País Vasco;;Pakistán;Todas las edades;Total;1 de enero de 2022;5.915
Total Nacional;16 País Vasco;;Siria;Todas las edades;Total;1 de enero de 2022;258
Total Nacional;16 País Vasco;;Tailandia;Todas las edades;Total;1 de enero de 2022;76
Total Nacional;16 País Vasco;;Vietnam;Todas las edades;Total;1 de enero de 2022;112
Total Nacional;16 País Vasco;;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;789
Total Nacional;16 País Vasco;;De Oceanía;Todas las edades;Total;1 de enero de 2022;138
Total Nacional;16 País Vasco;;Australia;Todas las edades;Total;1 de enero de 2022;97
Total Nacional;16 País Vasco;;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;24
Total Nacional;16 País Vasco;;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;16 País Vasco;;Apátridas;Todas las edades;Total;1 de enero de 2022;1.220
Total Nacional;16 País Vasco;01 Araba/Álava;Extranjera;Todas las edades;Total;1 de enero de 2022;33.006
Total Nacional;16 País Vasco;01 Araba/Álava;Europa (sin España);Todas las edades;Total;1 de enero de 2022;6.237
Total Nacional;16 País Vasco;01 Araba/Álava;Alemania;Todas las edades;Total;1 de enero de 2022;171
Total Nacional;16 País Vasco;01 Araba/Álava;Austria;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;16 País Vasco;01 Araba/Álava;Bélgica;Todas las edades;Total;1 de enero de 2022;38
Total Nacional;16 País Vasco;01 Araba/Álava;Bulgaria;Todas las edades;Total;1 de enero de 2022;310
Total Nacional;16 País Vasco;01 Araba/Álava;Chipre;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;01 Araba/Álava;Croacia;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;16 País Vasco;01 Araba/Álava;Dinamarca;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;16 País Vasco;01 Araba/Álava;Eslovenia;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;16 País Vasco;01 Araba/Álava;Estonia;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;16 País Vasco;01 Araba/Álava;Finlandia;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;01 Araba/Álava;Francia;Todas las edades;Total;1 de enero de 2022;204
Total Nacional;16 País Vasco;01 Araba/Álava;Grecia;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;01 Araba/Álava;Hungría;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;16 País Vasco;01 Araba/Álava;Irlanda;Todas las edades;Total;1 de enero de 2022;46
Total Nacional;16 País Vasco;01 Araba/Álava;Italia;Todas las edades;Total;1 de enero de 2022;396
Total Nacional;16 País Vasco;01 Araba/Álava;Letonia;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;16 País Vasco;01 Araba/Álava;Lituania;Todas las edades;Total;1 de enero de 2022;41
Total Nacional;16 País Vasco;01 Araba/Álava;Luxemburgo;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;01 Araba/Álava;Malta;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;16 País Vasco;01 Araba/Álava;Países Bajos;Todas las edades;Total;1 de enero de 2022;52
Total Nacional;16 País Vasco;01 Araba/Álava;Polonia;Todas las edades;Total;1 de enero de 2022;123
Total Nacional;16 País Vasco;01 Araba/Álava;Portugal;Todas las edades;Total;1 de enero de 2022;1.364
Total Nacional;16 País Vasco;01 Araba/Álava;República Checa;Todas las edades;Total;1 de enero de 2022;19
Total Nacional;16 País Vasco;01 Araba/Álava;República Eslovaca;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;16 País Vasco;01 Araba/Álava;Rumanía;Todas las edades;Total;1 de enero de 2022;1.530
Total Nacional;16 País Vasco;01 Araba/Álava;Suecia;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;16 País Vasco;01 Araba/Álava;Albania;Todas las edades;Total;1 de enero de 2022;49
Total Nacional;16 País Vasco;01 Araba/Álava;Andorra;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;16 País Vasco;01 Araba/Álava;Armenia;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;16 País Vasco;01 Araba/Álava;Belarús;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;16 País Vasco;01 Araba/Álava;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2022;38
Total Nacional;16 País Vasco;01 Araba/Álava;Georgia;Todas las edades;Total;1 de enero de 2022;588
Total Nacional;16 País Vasco;01 Araba/Álava;Islandia;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;16 País Vasco;01 Araba/Álava;Liechtenstein;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;01 Araba/Álava;Macedonia del Norte;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;01 Araba/Álava;Moldavia;Todas las edades;Total;1 de enero de 2022;210
Total Nacional;16 País Vasco;01 Araba/Álava;Noruega;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;01 Araba/Álava;Reino Unido;Todas las edades;Total;1 de enero de 2022;201
Total Nacional;16 País Vasco;01 Araba/Álava;Rusia;Todas las edades;Total;1 de enero de 2022;176
Total Nacional;16 País Vasco;01 Araba/Álava;Serbia;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;16 País Vasco;01 Araba/Álava;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2022;
Total Nacional;16 País Vasco;01 Araba/Álava;Suiza;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;16 País Vasco;01 Araba/Álava;Turquía;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;01 Araba/Álava;Ucrania;Todas las edades;Total;1 de enero de 2022;504
Total Nacional;16 País Vasco;01 Araba/Álava;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;16 País Vasco;01 Araba/Álava;De Africa;Todas las edades;Total;1 de enero de 2022;12.457
Total Nacional;16 País Vasco;01 Araba/Álava;Angola;Todas las edades;Total;1 de enero de 2022;53
Total Nacional;16 País Vasco;01 Araba/Álava;Argelia;Todas las edades;Total;1 de enero de 2022;2.089
Total Nacional;16 País Vasco;01 Araba/Álava;Benin;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;16 País Vasco;01 Araba/Álava;Burkina Faso;Todas las edades;Total;1 de enero de 2022;39
Total Nacional;16 País Vasco;01 Araba/Álava;Cabo Verde;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;16 País Vasco;01 Araba/Álava;Camerún;Todas las edades;Total;1 de enero de 2022;258
Total Nacional;16 País Vasco;01 Araba/Álava;Congo;Todas las edades;Total;1 de enero de 2022;22
Total Nacional;16 País Vasco;01 Araba/Álava;Costa de Marfil;Todas las edades;Total;1 de enero de 2022;114
Total Nacional;16 País Vasco;01 Araba/Álava;Egipto;Todas las edades;Total;1 de enero de 2022;28
Total Nacional;16 País Vasco;01 Araba/Álava;Etiopía;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;16 País Vasco;01 Araba/Álava;Gambia;Todas las edades;Total;1 de enero de 2022;103
Total Nacional;16 País Vasco;01 Araba/Álava;Ghana;Todas las edades;Total;1 de enero de 2022;284
Total Nacional;16 País Vasco;01 Araba/Álava;Guinea;Todas las edades;Total;1 de enero de 2022;155
Total Nacional;16 País Vasco;01 Araba/Álava;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2022;158
Total Nacional;16 País Vasco;01 Araba/Álava;Guinea-Bissau;Todas las edades;Total;1 de enero de 2022;37
Total Nacional;16 País Vasco;01 Araba/Álava;Kenia;Todas las edades;Total;1 de enero de 2022;62
Total Nacional;16 País Vasco;01 Araba/Álava;Liberia;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;16 País Vasco;01 Araba/Álava;Mali;Todas las edades;Total;1 de enero de 2022;232
Total Nacional;16 País Vasco;01 Araba/Álava;Marruecos;Todas las edades;Total;1 de enero de 2022;6.054
Total Nacional;16 País Vasco;01 Araba/Álava;Mauritania;Todas las edades;Total;1 de enero de 2022;331
Total Nacional;16 País Vasco;01 Araba/Álava;Nigeria;Todas las edades;Total;1 de enero de 2022;1.803
Total Nacional;16 País Vasco;01 Araba/Álava;República Democrática del Congo;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;16 País Vasco;01 Araba/Álava;Senegal;Todas las edades;Total;1 de enero de 2022;505
Total Nacional;16 País Vasco;01 Araba/Álava;Sierra Leona;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;16 País Vasco;01 Araba/Álava;Sudáfrica;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;16 País Vasco;01 Araba/Álava;Togo;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;16 País Vasco;01 Araba/Álava;Túnez;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;16 País Vasco;01 Araba/Álava;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2022;66
Total Nacional;16 País Vasco;01 Araba/Álava;De América;Todas las edades;Total;1 de enero de 2022;10.708
Total Nacional;16 País Vasco;01 Araba/Álava;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2022;1.650
Total Nacional;16 País Vasco;01 Araba/Álava;Costa Rica;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;16 País Vasco;01 Araba/Álava;Cuba;Todas las edades;Total;1 de enero de 2022;261
Total Nacional;16 País Vasco;01 Araba/Álava;Dominica;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;16 País Vasco;01 Araba/Álava;El Salvador;Todas las edades;Total;1 de enero de 2022;106
Total Nacional;16 País Vasco;01 Araba/Álava;Guatemala;Todas las edades;Total;1 de enero de 2022;70
Total Nacional;16 País Vasco;01 Araba/Álava;Honduras;Todas las edades;Total;1 de enero de 2022;305
Total Nacional;16 País Vasco;01 Araba/Álava;Nicaragua;Todas las edades;Total;1 de enero de 2022;385
Total Nacional;16 País Vasco;01 Araba/Álava;Panamá;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;16 País Vasco;01 Araba/Álava;República Dominicana;Todas las edades;Total;1 de enero de 2022;489
Total Nacional;16 País Vasco;01 Araba/Álava;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;16 País Vasco;01 Araba/Álava;De América del Norte;Todas las edades;Total;1 de enero de 2022;268
Total Nacional;16 País Vasco;01 Araba/Álava;Canadá;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;16 País Vasco;01 Araba/Álava;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;117
Total Nacional;16 País Vasco;01 Araba/Álava;México;Todas las edades;Total;1 de enero de 2022;138
Total Nacional;16 País Vasco;01 Araba/Álava;De Sudamérica;Todas las edades;Total;1 de enero de 2022;8.790
Total Nacional;16 País Vasco;01 Araba/Álava;Argentina;Todas las edades;Total;1 de enero de 2022;275
Total Nacional;16 País Vasco;01 Araba/Álava;Bolivia;Todas las edades;Total;1 de enero de 2022;369
Total Nacional;16 País Vasco;01 Araba/Álava;Brasil;Todas las edades;Total;1 de enero de 2022;867
Total Nacional;16 País Vasco;01 Araba/Álava;Chile;Todas las edades;Total;1 de enero de 2022;173
Total Nacional;16 País Vasco;01 Araba/Álava;Colombia;Todas las edades;Total;1 de enero de 2022;3.653
Total Nacional;16 País Vasco;01 Araba/Álava;Ecuador;Todas las edades;Total;1 de enero de 2022;362
Total Nacional;16 País Vasco;01 Araba/Álava;Paraguay;Todas las edades;Total;1 de enero de 2022;1.079
Total Nacional;16 País Vasco;01 Araba/Álava;Perú;Todas las edades;Total;1 de enero de 2022;845
Total Nacional;16 País Vasco;01 Araba/Álava;Uruguay;Todas las edades;Total;1 de enero de 2022;45
Total Nacional;16 País Vasco;01 Araba/Álava;Venezuela;Todas las edades;Total;1 de enero de 2022;1.122
Total Nacional;16 País Vasco;01 Araba/Álava;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;01 Araba/Álava;De Asia;Todas las edades;Total;1 de enero de 2022;3.028
Total Nacional;16 País Vasco;01 Araba/Álava;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;01 Araba/Álava;Bangladesh;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;16 País Vasco;01 Araba/Álava;China;Todas las edades;Total;1 de enero de 2022;927
Total Nacional;16 País Vasco;01 Araba/Álava;Corea;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;16 País Vasco;01 Araba/Álava;Filipinas;Todas las edades;Total;1 de enero de 2022;31
Total Nacional;16 País Vasco;01 Araba/Álava;India;Todas las edades;Total;1 de enero de 2022;55
Total Nacional;16 País Vasco;01 Araba/Álava;Indonesia;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;16 País Vasco;01 Araba/Álava;Irán;Todas las edades;Total;1 de enero de 2022;20
Total Nacional;16 País Vasco;01 Araba/Álava;Iraq;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;16 País Vasco;01 Araba/Álava;Israel;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;16 País Vasco;01 Araba/Álava;Japón;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;16 País Vasco;01 Araba/Álava;Jordania;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;16 País Vasco;01 Araba/Álava;Kazajstán;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;01 Araba/Álava;Líbano;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;16 País Vasco;01 Araba/Álava;Nepal;Todas las edades;Total;1 de enero de 2022;80
Total Nacional;16 País Vasco;01 Araba/Álava;Pakistán;Todas las edades;Total;1 de enero de 2022;1.703
Total Nacional;16 País Vasco;01 Araba/Álava;Siria;Todas las edades;Total;1 de enero de 2022;53
Total Nacional;16 País Vasco;01 Araba/Álava;Tailandia;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;16 País Vasco;01 Araba/Álava;Vietnam;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;16 País Vasco;01 Araba/Álava;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;66
Total Nacional;16 País Vasco;01 Araba/Álava;De Oceanía;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;01 Araba/Álava;Australia;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;16 País Vasco;01 Araba/Álava;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;16 País Vasco;01 Araba/Álava;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;01 Araba/Álava;Apátridas;Todas las edades;Total;1 de enero de 2022;569
Total Nacional;16 País Vasco;48 Bizkaia;Extranjera;Todas las edades;Total;1 de enero de 2022;90.270
Total Nacional;16 País Vasco;48 Bizkaia;Europa (sin España);Todas las edades;Total;1 de enero de 2022;19.221
Total Nacional;16 País Vasco;48 Bizkaia;Alemania;Todas las edades;Total;1 de enero de 2022;495
Total Nacional;16 País Vasco;48 Bizkaia;Austria;Todas las edades;Total;1 de enero de 2022;53
Total Nacional;16 País Vasco;48 Bizkaia;Bélgica;Todas las edades;Total;1 de enero de 2022;97
Total Nacional;16 País Vasco;48 Bizkaia;Bulgaria;Todas las edades;Total;1 de enero de 2022;181
Total Nacional;16 País Vasco;48 Bizkaia;Chipre;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;16 País Vasco;48 Bizkaia;Croacia;Todas las edades;Total;1 de enero de 2022;29
Total Nacional;16 País Vasco;48 Bizkaia;Dinamarca;Todas las edades;Total;1 de enero de 2022;31
Total Nacional;16 País Vasco;48 Bizkaia;Eslovenia;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;16 País Vasco;48 Bizkaia;Estonia;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;16 País Vasco;48 Bizkaia;Finlandia;Todas las edades;Total;1 de enero de 2022;29
Total Nacional;16 País Vasco;48 Bizkaia;Francia;Todas las edades;Total;1 de enero de 2022;804
Total Nacional;16 País Vasco;48 Bizkaia;Grecia;Todas las edades;Total;1 de enero de 2022;58
Total Nacional;16 País Vasco;48 Bizkaia;Hungría;Todas las edades;Total;1 de enero de 2022;31
Total Nacional;16 País Vasco;48 Bizkaia;Irlanda;Todas las edades;Total;1 de enero de 2022;189
Total Nacional;16 País Vasco;48 Bizkaia;Italia;Todas las edades;Total;1 de enero de 2022;1.515
Total Nacional;16 País Vasco;48 Bizkaia;Letonia;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;16 País Vasco;48 Bizkaia;Lituania;Todas las edades;Total;1 de enero de 2022;52
Total Nacional;16 País Vasco;48 Bizkaia;Luxemburgo;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;16 País Vasco;48 Bizkaia;Malta;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;16 País Vasco;48 Bizkaia;Países Bajos;Todas las edades;Total;1 de enero de 2022;130
Total Nacional;16 País Vasco;48 Bizkaia;Polonia;Todas las edades;Total;1 de enero de 2022;246
Total Nacional;16 País Vasco;48 Bizkaia;Portugal;Todas las edades;Total;1 de enero de 2022;1.878
Total Nacional;16 País Vasco;48 Bizkaia;República Checa;Todas las edades;Total;1 de enero de 2022;46
Total Nacional;16 País Vasco;48 Bizkaia;República Eslovaca;Todas las edades;Total;1 de enero de 2022;38
Total Nacional;16 País Vasco;48 Bizkaia;Rumanía;Todas las edades;Total;1 de enero de 2022;10.454
Total Nacional;16 País Vasco;48 Bizkaia;Suecia;Todas las edades;Total;1 de enero de 2022;48
Total Nacional;16 País Vasco;48 Bizkaia;Albania;Todas las edades;Total;1 de enero de 2022;68
Total Nacional;16 País Vasco;48 Bizkaia;Andorra;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;16 País Vasco;48 Bizkaia;Armenia;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;16 País Vasco;48 Bizkaia;Belarús;Todas las edades;Total;1 de enero de 2022;66
Total Nacional;16 País Vasco;48 Bizkaia;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2022;42
Total Nacional;16 País Vasco;48 Bizkaia;Georgia;Todas las edades;Total;1 de enero de 2022;527
Total Nacional;16 País Vasco;48 Bizkaia;Islandia;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;16 País Vasco;48 Bizkaia;Liechtenstein;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;48 Bizkaia;Macedonia del Norte;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;16 País Vasco;48 Bizkaia;Moldavia;Todas las edades;Total;1 de enero de 2022;218
Total Nacional;16 País Vasco;48 Bizkaia;Noruega;Todas las edades;Total;1 de enero de 2022;21
Total Nacional;16 País Vasco;48 Bizkaia;Reino Unido;Todas las edades;Total;1 de enero de 2022;841
Total Nacional;16 País Vasco;48 Bizkaia;Rusia;Todas las edades;Total;1 de enero de 2022;325
Total Nacional;16 País Vasco;48 Bizkaia;Serbia;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;16 País Vasco;48 Bizkaia;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2022;
Total Nacional;16 País Vasco;48 Bizkaia;Suiza;Todas las edades;Total;1 de enero de 2022;38
Total Nacional;16 País Vasco;48 Bizkaia;Turquía;Todas las edades;Total;1 de enero de 2022;41
Total Nacional;16 País Vasco;48 Bizkaia;Ucrania;Todas las edades;Total;1 de enero de 2022;542
Total Nacional;16 País Vasco;48 Bizkaia;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;16 País Vasco;48 Bizkaia;De Africa;Todas las edades;Total;1 de enero de 2022;22.529
Total Nacional;16 País Vasco;48 Bizkaia;Angola;Todas las edades;Total;1 de enero de 2022;197
Total Nacional;16 País Vasco;48 Bizkaia;Argelia;Todas las edades;Total;1 de enero de 2022;1.743
Total Nacional;16 País Vasco;48 Bizkaia;Benin;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;48 Bizkaia;Burkina Faso;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;16 País Vasco;48 Bizkaia;Cabo Verde;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;16 País Vasco;48 Bizkaia;Camerún;Todas las edades;Total;1 de enero de 2022;456
Total Nacional;16 País Vasco;48 Bizkaia;Congo;Todas las edades;Total;1 de enero de 2022;101
Total Nacional;16 País Vasco;48 Bizkaia;Costa de Marfil;Todas las edades;Total;1 de enero de 2022;133
Total Nacional;16 País Vasco;48 Bizkaia;Egipto;Todas las edades;Total;1 de enero de 2022;29
Total Nacional;16 País Vasco;48 Bizkaia;Etiopía;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;48 Bizkaia;Gambia;Todas las edades;Total;1 de enero de 2022;146
Total Nacional;16 País Vasco;48 Bizkaia;Ghana;Todas las edades;Total;1 de enero de 2022;456
Total Nacional;16 País Vasco;48 Bizkaia;Guinea;Todas las edades;Total;1 de enero de 2022;248
Total Nacional;16 País Vasco;48 Bizkaia;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2022;392
Total Nacional;16 País Vasco;48 Bizkaia;Guinea-Bissau;Todas las edades;Total;1 de enero de 2022;386
Total Nacional;16 País Vasco;48 Bizkaia;Kenia;Todas las edades;Total;1 de enero de 2022;37
Total Nacional;16 País Vasco;48 Bizkaia;Liberia;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;48 Bizkaia;Mali;Todas las edades;Total;1 de enero de 2022;496
Total Nacional;16 País Vasco;48 Bizkaia;Marruecos;Todas las edades;Total;1 de enero de 2022;11.989
Total Nacional;16 País Vasco;48 Bizkaia;Mauritania;Todas las edades;Total;1 de enero de 2022;171
Total Nacional;16 País Vasco;48 Bizkaia;Nigeria;Todas las edades;Total;1 de enero de 2022;1.755
Total Nacional;16 País Vasco;48 Bizkaia;República Democrática del Congo;Todas las edades;Total;1 de enero de 2022;226
Total Nacional;16 País Vasco;48 Bizkaia;Senegal;Todas las edades;Total;1 de enero de 2022;3.229
Total Nacional;16 País Vasco;48 Bizkaia;Sierra Leona;Todas las edades;Total;1 de enero de 2022;21
Total Nacional;16 País Vasco;48 Bizkaia;Sudáfrica;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;16 País Vasco;48 Bizkaia;Togo;Todas las edades;Total;1 de enero de 2022;19
Total Nacional;16 País Vasco;48 Bizkaia;Túnez;Todas las edades;Total;1 de enero de 2022;78
Total Nacional;16 País Vasco;48 Bizkaia;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2022;144
Total Nacional;16 País Vasco;48 Bizkaia;De América;Todas las edades;Total;1 de enero de 2022;40.669
Total Nacional;16 País Vasco;48 Bizkaia;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2022;11.229
Total Nacional;16 País Vasco;48 Bizkaia;Costa Rica;Todas las edades;Total;1 de enero de 2022;45
Total Nacional;16 País Vasco;48 Bizkaia;Cuba;Todas las edades;Total;1 de enero de 2022;855
Total Nacional;16 País Vasco;48 Bizkaia;Dominica;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;16 País Vasco;48 Bizkaia;El Salvador;Todas las edades;Total;1 de enero de 2022;298
Total Nacional;16 País Vasco;48 Bizkaia;Guatemala;Todas las edades;Total;1 de enero de 2022;231
Total Nacional;16 País Vasco;48 Bizkaia;Honduras;Todas las edades;Total;1 de enero de 2022;2.408
Total Nacional;16 País Vasco;48 Bizkaia;Nicaragua;Todas las edades;Total;1 de enero de 2022;6.861
Total Nacional;16 País Vasco;48 Bizkaia;Panamá;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;16 País Vasco;48 Bizkaia;República Dominicana;Todas las edades;Total;1 de enero de 2022;475
Total Nacional;16 País Vasco;48 Bizkaia;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;20
Total Nacional;16 País Vasco;48 Bizkaia;De América del Norte;Todas las edades;Total;1 de enero de 2022;1.100
Total Nacional;16 País Vasco;48 Bizkaia;Canadá;Todas las edades;Total;1 de enero de 2022;57
Total Nacional;16 País Vasco;48 Bizkaia;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;542
Total Nacional;16 País Vasco;48 Bizkaia;México;Todas las edades;Total;1 de enero de 2022;501
Total Nacional;16 País Vasco;48 Bizkaia;De Sudamérica;Todas las edades;Total;1 de enero de 2022;28.340
Total Nacional;16 País Vasco;48 Bizkaia;Argentina;Todas las edades;Total;1 de enero de 2022;1.139
Total Nacional;16 País Vasco;48 Bizkaia;Bolivia;Todas las edades;Total;1 de enero de 2022;4.387
Total Nacional;16 País Vasco;48 Bizkaia;Brasil;Todas las edades;Total;1 de enero de 2022;2.373
Total Nacional;16 País Vasco;48 Bizkaia;Chile;Todas las edades;Total;1 de enero de 2022;326
Total Nacional;16 País Vasco;48 Bizkaia;Colombia;Todas las edades;Total;1 de enero de 2022;8.032
Total Nacional;16 País Vasco;48 Bizkaia;Ecuador;Todas las edades;Total;1 de enero de 2022;951
Total Nacional;16 País Vasco;48 Bizkaia;Paraguay;Todas las edades;Total;1 de enero de 2022;4.908
Total Nacional;16 País Vasco;48 Bizkaia;Perú;Todas las edades;Total;1 de enero de 2022;1.811
Total Nacional;16 País Vasco;48 Bizkaia;Uruguay;Todas las edades;Total;1 de enero de 2022;198
Total Nacional;16 País Vasco;48 Bizkaia;Venezuela;Todas las edades;Total;1 de enero de 2022;4.215
Total Nacional;16 País Vasco;48 Bizkaia;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;48 Bizkaia;De Asia;Todas las edades;Total;1 de enero de 2022;7.456
Total Nacional;16 País Vasco;48 Bizkaia;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;16 País Vasco;48 Bizkaia;Bangladesh;Todas las edades;Total;1 de enero de 2022;260
Total Nacional;16 País Vasco;48 Bizkaia;China;Todas las edades;Total;1 de enero de 2022;3.709
Total Nacional;16 País Vasco;48 Bizkaia;Corea;Todas las edades;Total;1 de enero de 2022;40
Total Nacional;16 País Vasco;48 Bizkaia;Filipinas;Todas las edades;Total;1 de enero de 2022;458
Total Nacional;16 País Vasco;48 Bizkaia;India;Todas las edades;Total;1 de enero de 2022;203
Total Nacional;16 País Vasco;48 Bizkaia;Indonesia;Todas las edades;Total;1 de enero de 2022;40
Total Nacional;16 País Vasco;48 Bizkaia;Irán;Todas las edades;Total;1 de enero de 2022;73
Total Nacional;16 País Vasco;48 Bizkaia;Iraq;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;16 País Vasco;48 Bizkaia;Israel;Todas las edades;Total;1 de enero de 2022;14
Total Nacional;16 País Vasco;48 Bizkaia;Japón;Todas las edades;Total;1 de enero de 2022;67
Total Nacional;16 País Vasco;48 Bizkaia;Jordania;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;16 País Vasco;48 Bizkaia;Kazajstán;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;16 País Vasco;48 Bizkaia;Líbano;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;16 País Vasco;48 Bizkaia;Nepal;Todas las edades;Total;1 de enero de 2022;388
Total Nacional;16 País Vasco;48 Bizkaia;Pakistán;Todas las edades;Total;1 de enero de 2022;1.728
Total Nacional;16 País Vasco;48 Bizkaia;Siria;Todas las edades;Total;1 de enero de 2022;147
